mine_request,mined,hardness,node_index,node_name,node_counter,node_identifier,blockchain_length,is_pool,number_of_nodes,mining_time
66,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,66,False,1,1.7055540084838867
66,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,66,False,1,0.4359731674194336
66,False,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,64,True,2,-
67,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,65,False,1,3.243601083755493
67,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,65,False,1,2.8100531101226807
67,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,67,True,2,0.030020952224731445
68,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,66,False,1,2.17856502532959
68,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,66,False,1,1.805053949356079
68,False,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,67,True,2,-
69,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,67,False,1,1.7114238739013672
69,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,67,False,1,1.8887050151824951
69,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,69,True,2,0.24312090873718262
70,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,68,False,1,0.061470985412597656
70,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,68,False,1,1.2756712436676025
70,False,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,69,True,2,-
71,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,69,False,1,1.2237892150878906
71,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,69,False,1,0.1017007827758789
71,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,71,True,2,0.20173430442810059
72,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,70,False,1,1.0313479900360107
72,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,70,False,1,1.1663880348205566
72,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,70,True,2,0.7259390354156494
73,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,71,False,1,1.499366044998169
73,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,71,False,1,1.0278780460357666
73,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,71,True,2,0.6266379356384277
74,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,72,False,1,0.11774706840515137
74,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,72,False,1,1.455246925354004
74,False,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,71,True,2,-
75,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,73,False,1,1.7968037128448486
75,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,73,False,1,0.7492170333862305
75,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,73,True,2,0.09264683723449707
76,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,74,False,1,1.9344570636749268
76,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,74,False,1,1.2867157459259033
76,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,74,True,2,1.6441640853881836
77,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,75,False,1,1.4237518310546875
77,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,75,False,1,1.2651629447937012
77,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,75,True,2,1.122175931930542
78,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,76,False,1,2.317768096923828
78,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,76,False,1,1.4407520294189453
78,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,76,True,2,0.4175539016723633
79,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,77,False,1,0.9320199489593506
79,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,77,False,1,1.8433609008789062
79,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,77,True,2,2.970745086669922
80,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,78,False,1,2.5766711235046387
80,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,78,False,1,1.5529811382293701
80,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,78,True,2,0.5197861194610596
81,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,79,False,1,0.02588796615600586
81,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,79,False,1,1.4872758388519287
81,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,79,True,2,2.4592907428741455
82,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,80,False,1,0.7804088592529297
82,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,80,False,1,0.674177885055542
82,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,80,True,2,0.5416300296783447
83,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,81,False,1,1.5109052658081055
83,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,81,False,1,0.5435190200805664
83,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,81,True,2,0.7108240127563477
84,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,82,False,1,0.004099845886230469
84,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,82,False,1,1.541356086730957
84,False,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,81,True,2,-
85,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,83,False,1,1.0481150150299072
85,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,83,False,1,1.1665928363800049
85,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,83,True,2,0.596703052520752
86,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,84,False,1,1.3466479778289795
86,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,84,False,1,0.271435022354126
86,False,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,83,True,2,-
87,True,4,0,"('Node-0',)",0,3c18139d6bbf481aa71848f44c044916,85,False,1,1.6996512413024902
87,True,4,1,"('Node-1',)",1,94285b8e1df5436ca65037009a18e433,85,False,1,3.552354097366333
87,True,4,2,"('Node-2',)",2,7035dd879de143c88c12cc156992ad3a,85,True,2,1.7276842594146729
