resolve_request,hardness,node_index,node_name,node_counter,node_identifier,blockchain_length,is_pool,number_of_nodes,won
274,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
274,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
275,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
275,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
275,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
276,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
276,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
276,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
277,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
277,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
277,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
278,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
278,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
278,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
279,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
279,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
279,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
280,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
280,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
280,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
281,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
281,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
281,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
282,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
282,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
282,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
283,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
283,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
283,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
284,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
284,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
284,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
285,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
285,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
285,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
286,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
286,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
286,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
287,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
287,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
287,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
288,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
288,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
288,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
289,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
289,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
289,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
290,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
290,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
290,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
291,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
291,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
291,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
292,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
292,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
292,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
293,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
293,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
293,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
294,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
294,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
294,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
295,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
295,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
295,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
296,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
296,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
296,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
297,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
297,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
297,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
298,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
298,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
298,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
299,2,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
299,2,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
299,2,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
300,1,0,"('Node-0',)",0,0f1679f7884a45dcbcc2da3f5640a40f,2,False,1,True
300,1,1,"('Node-1',)",1,416da3ee0a5b4b778ceb70d03617ef5d,2,False,1,False
300,1,2,"('Node-2',)",2,2da82a79d8d54665963bc458730e7c6a,2,True,2,False
